week,geo,promo_description
2023-06-19,Geo18,Rabat kwotowy 30 zł przy zakupach powyżej 250 zł.
2023-11-20,Geo2,Rabat kwotowy 30 zł przy zakupach powyżej 250 zł.
2021-02-15,Geo20,Rabat kwotowy 30 zł przy zakupach powyżej 250 zł.
2021-04-12,Geo21,Rabat kwotowy 30 zł przy zakupach powyżej 250 zł.
2021-06-21,Geo21,Rabat kwotowy 30 zł przy zakupach powyżej 250 zł.
2023-07-31,Geo23,Rabat kwotowy 30 zł przy zakupach powyżej 250 zł.
2022-02-21,Geo23,Rabat kwotowy 30 zł przy zakupach powyżej 250 zł.
2022-10-03,Geo23,Rabat kwotowy 30 zł przy zakupach powyżej 250 zł.
2023-05-15,Geo25,Rabat kwotowy 30 zł przy zakupach powyżej 250 zł.
2022-09-12,Geo25,Rabat kwotowy 30 zł przy zakupach powyżej 250 zł.
2022-01-17,Geo28,Rabat kwotowy 30 zł przy zakupach powyżej 250 zł.
2021-12-27,Geo29,Rabat kwotowy 30 zł przy zakupach powyżej 250 zł.
2023-11-06,Geo33,Rabat kwotowy 30 zł przy zakupach powyżej 250 zł.
2022-06-06,Geo34,Rabat kwotowy 30 zł przy zakupach powyżej 250 zł.
2022-11-21,Geo34,Rabat kwotowy 30 zł przy zakupach powyżej 250 zł.
2022-04-04,Geo35,Rabat kwotowy 30 zł przy zakupach powyżej 250 zł.
2021-03-22,Geo35,Rabat kwotowy 30 zł przy zakupach powyżej 250 zł.
2022-08-15,Geo35,Rabat kwotowy 30 zł przy zakupach powyżej 250 zł.
2023-07-31,Geo36,Rabat kwotowy 30 zł przy zakupach powyżej 250 zł.
2021-05-31,Geo36,Rabat kwotowy 30 zł przy zakupach powyżej 250 zł.
2022-01-03,Geo38,Rabat kwotowy 30 zł przy zakupach powyżej 250 zł.
2022-07-25,Geo38,Rabat kwotowy 30 zł przy zakupach powyżej 250 zł.
2021-12-27,Geo4,Rabat kwotowy 30 zł przy zakupach powyżej 250 zł.
2022-05-23,Geo7,Rabat kwotowy 30 zł przy zakupach powyżej 250 zł.
2023-06-26,Geo7,Rabat kwotowy 30 zł przy zakupach powyżej 250 zł.
2022-04-04,Geo7,Rabat kwotowy 30 zł przy zakupach powyżej 250 zł.
2021-08-23,Geo9,Rabat kwotowy 30 zł przy zakupach powyżej 250 zł.
2021-08-16,Geo0,Rabat kwotowy 35 zł przy zakupach za min. 300 zł.
2022-11-14,Geo0,Rabat kwotowy 35 zł przy zakupach za min. 300 zł.
2021-03-22,Geo1,Rabat kwotowy 35 zł przy zakupach za min. 300 zł.
2021-06-21,Geo1,Rabat kwotowy 35 zł przy zakupach za min. 300 zł.
2022-08-22,Geo11,Rabat kwotowy 35 zł przy zakupach za min. 300 zł.
2024-01-15,Geo11,Rabat kwotowy 35 zł przy zakupach za min. 300 zł.
2023-09-04,Geo12,Rabat kwotowy 35 zł przy zakupach za min. 300 zł.
2021-08-30,Geo13,Rabat kwotowy 35 zł przy zakupach za min. 300 zł.
2022-07-25,Geo13,Rabat kwotowy 35 zł przy zakupach za min. 300 zł.
2021-06-21,Geo15,Rabat kwotowy 35 zł przy zakupach za min. 300 zł.
2023-11-06,Geo16,Rabat kwotowy 35 zł przy zakupach za min. 300 zł.
2023-02-13,Geo16,Rabat kwotowy 35 zł przy zakupach za min. 300 zł.
2023-03-13,Geo18,Rabat kwotowy 35 zł przy zakupach za min. 300 zł.
2022-06-13,Geo22,Rabat kwotowy 35 zł przy zakupach za min. 300 zł.
2021-05-10,Geo24,Rabat kwotowy 35 zł przy zakupach za min. 300 zł.
2023-08-14,Geo24,Rabat kwotowy 35 zł przy zakupach za min. 300 zł.
2023-01-09,Geo24,Rabat kwotowy 35 zł przy zakupach za min. 300 zł.
2021-11-22,Geo28,Rabat kwotowy 35 zł przy zakupach za min. 300 zł.
2023-05-29,Geo3,Rabat kwotowy 35 zł przy zakupach za min. 300 zł.
2022-05-16,Geo32,Rabat kwotowy 35 zł przy zakupach za min. 300 zł.
2022-07-11,Geo32,Rabat kwotowy 35 zł przy zakupach za min. 300 zł.
2022-12-12,Geo34,Rabat kwotowy 35 zł przy zakupach za min. 300 zł.
2023-02-13,Geo34,Rabat kwotowy 35 zł przy zakupach za min. 300 zł.
2023-01-02,Geo34,Rabat kwotowy 35 zł przy zakupach za min. 300 zł.
2023-11-13,Geo36,Rabat kwotowy 35 zł przy zakupach za min. 300 zł.
2023-01-09,Geo37,Rabat kwotowy 35 zł przy zakupach za min. 300 zł.
2022-12-19,Geo39,Rabat kwotowy 35 zł przy zakupach za min. 300 zł.
2021-09-20,Geo4,Rabat kwotowy 35 zł przy zakupach za min. 300 zł.
2021-08-02,Geo6,Rabat kwotowy 35 zł przy zakupach za min. 300 zł.
2023-01-02,Geo6,Rabat kwotowy 35 zł przy zakupach za min. 300 zł.
2023-09-11,Geo7,Rabat kwotowy 35 zł przy zakupach za min. 300 zł.
2023-05-29,Geo7,Rabat kwotowy 35 zł przy zakupach za min. 300 zł.
2021-03-29,Geo7,Rabat kwotowy 35 zł przy zakupach za min. 300 zł.
2021-03-01,Geo9,Rabat kwotowy 35 zł przy zakupach za min. 300 zł.
2022-07-25,Geo9,Rabat kwotowy 35 zł przy zakupach za min. 300 zł.
2022-12-12,Geo11,Rabat kwotowy 45 zł przy zamówieniu za 300 zł.
2023-10-02,Geo14,Rabat kwotowy 45 zł przy zamówieniu za 300 zł.
2021-11-15,Geo15,Rabat kwotowy 45 zł przy zamówieniu za 300 zł.
2022-11-21,Geo17,Rabat kwotowy 45 zł przy zamówieniu za 300 zł.
2022-10-31,Geo18,Rabat kwotowy 45 zł przy zamówieniu za 300 zł.
2022-05-02,Geo2,Rabat kwotowy 45 zł przy zamówieniu za 300 zł.
2022-10-03,Geo20,Rabat kwotowy 45 zł przy zamówieniu za 300 zł.
2022-08-22,Geo20,Rabat kwotowy 45 zł przy zamówieniu za 300 zł.
2023-05-01,Geo20,Rabat kwotowy 45 zł przy zamówieniu za 300 zł.
2023-06-26,Geo22,Rabat kwotowy 45 zł przy zamówieniu za 300 zł.
2021-12-27,Geo23,Rabat kwotowy 45 zł przy zamówieniu za 300 zł.
2021-08-23,Geo25,Rabat kwotowy 45 zł przy zamówieniu za 300 zł.
2022-08-08,Geo26,Rabat kwotowy 45 zł przy zamówieniu za 300 zł.
2023-07-31,Geo26,Rabat kwotowy 45 zł przy zamówieniu za 300 zł.
2023-07-03,Geo28,Rabat kwotowy 45 zł przy zamówieniu za 300 zł.
2022-06-27,Geo29,Rabat kwotowy 45 zł przy zamówieniu za 300 zł.
2023-12-11,Geo31,Rabat kwotowy 45 zł przy zamówieniu za 300 zł.
2022-02-07,Geo34,Rabat kwotowy 45 zł przy zamówieniu za 300 zł.
2022-06-27,Geo34,Rabat kwotowy 45 zł przy zamówieniu za 300 zł.
2022-02-21,Geo34,Rabat kwotowy 45 zł przy zamówieniu za 300 zł.
2021-12-27,Geo34,Rabat kwotowy 45 zł przy zamówieniu za 300 zł.
2023-08-07,Geo37,Rabat kwotowy 45 zł przy zamówieniu za 300 zł.
2021-10-18,Geo38,Rabat kwotowy 45 zł przy zamówieniu za 300 zł.
2023-12-11,Geo38,Rabat kwotowy 45 zł przy zamówieniu za 300 zł.
2023-09-11,Geo5,Rabat kwotowy 45 zł przy zamówieniu za 300 zł.
2022-02-07,Geo8,Rabat kwotowy 45 zł przy zamówieniu za 300 zł.
2022-11-07,Geo9,Rabat kwotowy 45 zł przy zamówieniu za 300 zł.
2022-05-16,Geo0,Rabat kwotowy 50 zł przy zakupach powyżej 300 zł.
2023-05-08,Geo10,Rabat kwotowy 50 zł przy zakupach powyżej 300 zł.
2022-08-29,Geo10,Rabat kwotowy 50 zł przy zakupach powyżej 300 zł.
2022-06-20,Geo11,Rabat kwotowy 50 zł przy zakupach powyżej 300 zł.
2022-10-10,Geo13,Rabat kwotowy 50 zł przy zakupach powyżej 300 zł.
2022-07-04,Geo16,Rabat kwotowy 50 zł przy zakupach powyżej 300 zł.
2022-09-12,Geo19,Rabat kwotowy 50 zł przy zakupach powyżej 300 zł.
2021-06-28,Geo2,Rabat kwotowy 50 zł przy zakupach powyżej 300 zł.
2023-05-15,Geo27,Rabat kwotowy 50 zł przy zakupach powyżej 300 zł.
2021-12-13,Geo28,Rabat kwotowy 50 zł przy zakupach powyżej 300 zł.
2023-09-11,Geo32,Rabat kwotowy 50 zł przy zakupach powyżej 300 zł.
2022-12-12,Geo35,Rabat kwotowy 50 zł przy zakupach powyżej 300 zł.
2022-10-24,Geo35,Rabat kwotowy 50 zł przy zakupach powyżej 300 zł.
2023-04-10,Geo35,Rabat kwotowy 50 zł przy zakupach powyżej 300 zł.
2024-01-15,Geo4,Rabat kwotowy 50 zł przy zakupach powyżej 300 zł.
2023-07-24,Geo5,Rabat kwotowy 50 zł przy zakupach powyżej 300 zł.
2022-11-07,Geo12,Rabat kwotowy 80 zł przy zakupach powyżej 400 zł.
2022-08-22,Geo14,Rabat kwotowy 80 zł przy zakupach powyżej 400 zł.
2023-12-11,Geo15,Rabat kwotowy 80 zł przy zakupach powyżej 400 zł.
2021-06-07,Geo16,Rabat kwotowy 80 zł przy zakupach powyżej 400 zł.
2021-11-08,Geo34,Rabat kwotowy 80 zł przy zakupach powyżej 400 zł.
2023-10-23,Geo37,Rabat kwotowy 80 zł przy zakupach powyżej 400 zł.
2022-12-12,Geo7,Rabat kwotowy 80 zł przy zakupach powyżej 400 zł.
2021-10-18,Geo8,Rabat kwotowy 80 zł przy zakupach powyżej 400 zł.
2022-01-24,Geo0,"Trzeci, najtańszy produkt w koszyku za 1 grosz."
2023-08-28,Geo13,"Trzeci, najtańszy produkt w koszyku za 1 grosz."
2022-08-29,Geo16,"Trzeci, najtańszy produkt w koszyku za 1 grosz."
2023-08-14,Geo16,"Trzeci, najtańszy produkt w koszyku za 1 grosz."
2021-11-22,Geo22,"Trzeci, najtańszy produkt w koszyku za 1 grosz."
2023-08-14,Geo22,"Trzeci, najtańszy produkt w koszyku za 1 grosz."
2022-07-04,Geo3,"Trzeci, najtańszy produkt w koszyku za 1 grosz."
2021-06-21,Geo30,"Trzeci, najtańszy produkt w koszyku za 1 grosz."
2022-04-11,Geo8,"Trzeci, najtańszy produkt w koszyku za 1 grosz."
2022-09-05,Geo13,Weekendowa promocja: -22% na cały asortyment.
2021-05-31,Geo15,Weekendowa promocja: -22% na cały asortyment.
2023-04-03,Geo15,Weekendowa promocja: -22% na cały asortyment.
2023-05-29,Geo16,Weekendowa promocja: -22% na cały asortyment.
2021-11-15,Geo19,Weekendowa promocja: -22% na cały asortyment.
2022-06-27,Geo20,Weekendowa promocja: -22% na cały asortyment.
2023-09-18,Geo21,Weekendowa promocja: -22% na cały asortyment.
2021-07-05,Geo29,Weekendowa promocja: -22% na cały asortyment.
2022-04-11,Geo31,Weekendowa promocja: -22% na cały asortyment.
2023-05-29,Geo34,Weekendowa promocja: -22% na cały asortyment.
2022-02-21,Geo35,Weekendowa promocja: -22% na cały asortyment.
2023-05-01,Geo38,Weekendowa promocja: -22% na cały asortyment.
2022-02-14,Geo8,Weekendowa promocja: -22% na cały asortyment.
2023-11-06,Geo8,Weekendowa promocja: -22% na cały asortyment.
2022-05-09,Geo0,Wszystkie produkty jednej marki z rabatem -15%.
2022-03-07,Geo0,Wszystkie produkty jednej marki z rabatem -15%.
2021-12-06,Geo1,Wszystkie produkty jednej marki z rabatem -15%.
2022-01-10,Geo1,Wszystkie produkty jednej marki z rabatem -15%.
2023-04-03,Geo12,Wszystkie produkty jednej marki z rabatem -15%.
2022-08-01,Geo13,Wszystkie produkty jednej marki z rabatem -15%.
2022-03-28,Geo16,Wszystkie produkty jednej marki z rabatem -15%.
2021-09-13,Geo17,Wszystkie produkty jednej marki z rabatem -15%.
2022-04-18,Geo18,Wszystkie produkty jednej marki z rabatem -15%.
2023-10-02,Geo19,Wszystkie produkty jednej marki z rabatem -15%.
2021-02-08,Geo23,Wszystkie produkty jednej marki z rabatem -15%.
2021-04-19,Geo23,Wszystkie produkty jednej marki z rabatem -15%.
2022-10-17,Geo25,Wszystkie produkty jednej marki z rabatem -15%.
2023-02-13,Geo30,Wszystkie produkty jednej marki z rabatem -15%.
2022-12-05,Geo31,Wszystkie produkty jednej marki z rabatem -15%.
2021-05-24,Geo32,Wszystkie produkty jednej marki z rabatem -15%.
2022-09-05,Geo36,Wszystkie produkty jednej marki z rabatem -15%.
2023-08-28,Geo36,Wszystkie produkty jednej marki z rabatem -15%.
2022-11-21,Geo37,Wszystkie produkty jednej marki z rabatem -15%.
2022-06-27,Geo37,Wszystkie produkty jednej marki z rabatem -15%.
2022-12-12,Geo38,Wszystkie produkty jednej marki z rabatem -15%.
2024-01-08,Geo38,Wszystkie produkty jednej marki z rabatem -15%.
2021-02-01,Geo39,Wszystkie produkty jednej marki z rabatem -15%.
2022-05-23,Geo39,Wszystkie produkty jednej marki z rabatem -15%.
2021-04-19,Geo5,Wszystkie produkty jednej marki z rabatem -15%.
2021-11-29,Geo9,Wszystkie produkty jednej marki z rabatem -15%.
2022-08-22,Geo10,Wszystkie produkty sezonowe -25%.
2022-05-16,Geo10,Wszystkie produkty sezonowe -25%.
2023-08-14,Geo13,Wszystkie produkty sezonowe -25%.
2023-05-01,Geo13,Wszystkie produkty sezonowe -25%.
2023-11-27,Geo14,Wszystkie produkty sezonowe -25%.
2022-03-28,Geo15,Wszystkie produkty sezonowe -25%.
2021-05-24,Geo16,Wszystkie produkty sezonowe -25%.
2023-10-16,Geo17,Wszystkie produkty sezonowe -25%.
2022-10-17,Geo18,Wszystkie produkty sezonowe -25%.
2022-04-11,Geo19,Wszystkie produkty sezonowe -25%.
2021-11-08,Geo22,Wszystkie produkty sezonowe -25%.
2023-12-18,Geo22,Wszystkie produkty sezonowe -25%.
2022-05-30,Geo28,Wszystkie produkty sezonowe -25%.
2023-12-04,Geo29,Wszystkie produkty sezonowe -25%.
2023-02-20,Geo29,Wszystkie produkty sezonowe -25%.
2022-02-07,Geo33,Wszystkie produkty sezonowe -25%.
2023-10-09,Geo36,Wszystkie produkty sezonowe -25%.
2023-08-14,Geo38,Wszystkie produkty sezonowe -25%.
2023-10-16,Geo38,Wszystkie produkty sezonowe -25%.
2022-11-21,Geo5,Wszystkie produkty sezonowe -25%.
2022-08-29,Geo0,Wszystkie produkty z kategorii Bestsellery -25%.
2023-01-02,Geo1,Wszystkie produkty z kategorii Bestsellery -25%.
2022-05-02,Geo11,Wszystkie produkty z kategorii Bestsellery -25%.
2023-11-13,Geo15,Wszystkie produkty z kategorii Bestsellery -25%.
2023-09-04,Geo34,Wszystkie produkty z kategorii Bestsellery -25%.
2022-01-10,Geo34,Wszystkie produkty z kategorii Bestsellery -25%.
2023-12-11,Geo36,Wszystkie produkty z kategorii Bestsellery -25%.
2022-09-05,Geo37,Wszystkie produkty z kategorii Bestsellery -25%.
2022-09-26,Geo9,Wszystkie produkty z poprzednich kolekcji -50%.
2022-07-04,Geo0,Wszystkie produkty z poprzedniego sezonu -40%.
2023-12-11,Geo1,Wszystkie produkty z poprzedniego sezonu -40%.
2021-08-09,Geo10,Wszystkie produkty z poprzedniego sezonu -40%.
2023-08-14,Geo11,Wszystkie produkty z poprzedniego sezonu -40%.
2022-02-07,Geo12,Wszystkie produkty z poprzedniego sezonu -40%.
2023-01-02,Geo32,Wszystkie produkty z poprzedniego sezonu -40%.
2023-04-17,Geo37,Wszystkie produkty z poprzedniego sezonu -40%.
2023-09-04,Geo7,Wszystkie produkty z poprzedniego sezonu -40%.
2021-05-10,Geo10,Wszystkie produkty z poprzedniej kolekcji -25%.
2023-01-23,Geo12,Wszystkie produkty z poprzedniej kolekcji -25%.
2021-05-17,Geo19,Wszystkie produkty z poprzedniej kolekcji -25%.
2023-09-11,Geo19,Wszystkie produkty z poprzedniej kolekcji -25%.
2021-07-26,Geo19,Wszystkie produkty z poprzedniej kolekcji -25%.
2022-07-11,Geo20,Wszystkie produkty z poprzedniej kolekcji -25%.
2023-11-27,Geo21,Wszystkie produkty z poprzedniej kolekcji -25%.
2023-11-06,Geo22,Wszystkie produkty z poprzedniej kolekcji -25%.
2022-11-14,Geo25,Wszystkie produkty z poprzedniej kolekcji -25%.
2022-10-31,Geo25,Wszystkie produkty z poprzedniej kolekcji -25%.
2023-05-01,Geo26,Wszystkie produkty z poprzedniej kolekcji -25%.
2023-09-11,Geo26,Wszystkie produkty z poprzedniej kolekcji -25%.
2022-06-27,Geo28,Wszystkie produkty z poprzedniej kolekcji -25%.
2022-06-06,Geo30,Wszystkie produkty z poprzedniej kolekcji -25%.
2021-05-10,Geo33,Wszystkie produkty z poprzedniej kolekcji -25%.
2022-06-27,Geo33,Wszystkie produkty z poprzedniej kolekcji -25%.
2023-07-24,Geo33,Wszystkie produkty z poprzedniej kolekcji -25%.
2023-12-11,Geo33,Wszystkie produkty z poprzedniej kolekcji -25%.
2023-08-21,Geo35,Wszystkie produkty z poprzedniej kolekcji -25%.
2023-11-06,Geo4,Wszystkie produkty z poprzedniej kolekcji -25%.
2021-02-22,Geo4,Wszystkie produkty z poprzedniej kolekcji -25%.
2022-08-22,Geo5,Wszystkie produkty z poprzedniej kolekcji -25%.
2022-08-22,Geo6,Wszystkie produkty z poprzedniej kolekcji -25%.
2021-03-08,Geo7,Wszystkie produkty z poprzedniej kolekcji -25%.
2021-04-26,Geo8,Wszystkie produkty z poprzedniej kolekcji -25%.
2021-11-22,Geo9,Wszystkie produkty z wyprzedaży dodatkowe -25%.
2021-09-06,Geo0,Wszystkie zestawy prezentowe -20%.
2023-08-07,Geo0,Wszystkie zestawy prezentowe -20%.
2021-05-24,Geo10,Wszystkie zestawy prezentowe -20%.
2023-05-01,Geo11,Wszystkie zestawy prezentowe -20%.
2022-02-07,Geo11,Wszystkie zestawy prezentowe -20%.
2022-11-14,Geo15,Wszystkie zestawy prezentowe -20%.
2023-09-18,Geo22,Wszystkie zestawy prezentowe -20%.
2022-07-25,Geo22,Wszystkie zestawy prezentowe -20%.
2023-02-20,Geo23,Wszystkie zestawy prezentowe -20%.
2023-04-03,Geo26,Wszystkie zestawy prezentowe -20%.
2022-12-26,Geo27,Wszystkie zestawy prezentowe -20%.
2022-10-10,Geo27,Wszystkie zestawy prezentowe -20%.
2022-03-28,Geo27,Wszystkie zestawy prezentowe -20%.
2021-10-11,Geo29,Wszystkie zestawy prezentowe -20%.
2022-09-26,Geo30,Wszystkie zestawy prezentowe -20%.
2023-02-20,Geo31,Wszystkie zestawy prezentowe -20%.
2023-01-09,Geo31,Wszystkie zestawy prezentowe -20%.
2022-02-21,Geo31,Wszystkie zestawy prezentowe -20%.
2021-08-30,Geo35,Wszystkie zestawy prezentowe -20%.
2021-12-27,Geo37,Wszystkie zestawy prezentowe -20%.
2023-06-05,Geo37,Wszystkie zestawy prezentowe -20%.
2023-09-04,Geo37,Wszystkie zestawy prezentowe -20%.
2021-08-23,Geo38,Wszystkie zestawy prezentowe -20%.
2021-02-22,Geo39,Wszystkie zestawy prezentowe -20%.
2021-08-16,Geo4,Wszystkie zestawy prezentowe -20%.
2022-03-28,Geo5,Wszystkie zestawy prezentowe -20%.
2023-09-11,Geo9,Wszystkie zestawy prezentowe -20%.
2022-09-19,Geo11,Wszystkie zestawy produktowe z rabatem -30%.
2022-07-04,Geo11,Wszystkie zestawy produktowe z rabatem -30%.
2021-05-10,Geo13,Wszystkie zestawy produktowe z rabatem -30%.
2023-07-10,Geo16,Wszystkie zestawy produktowe z rabatem -30%.
2021-12-20,Geo3,Wszystkie zestawy produktowe z rabatem -30%.
2023-07-31,Geo3,Wszystkie zestawy produktowe z rabatem -30%.
2021-06-21,Geo31,Wszystkie zestawy produktowe z rabatem -30%.
2022-07-11,Geo36,Wszystkie zestawy produktowe z rabatem -30%.
2022-07-04,Geo7,Wszystkie zestawy produktowe z rabatem -30%.
2021-10-11,Geo13,Wybrane kolekcje z rabatem -30%.
2024-01-01,Geo17,Wybrane kolekcje z rabatem -30%.
2021-05-10,Geo17,Wybrane kolekcje z rabatem -30%.
2023-12-11,Geo2,Wybrane kolekcje z rabatem -30%.
2021-12-27,Geo32,Wybrane kolekcje z rabatem -30%.
2023-04-10,Geo34,Wybrane kolekcje z rabatem -30%.
2022-10-10,Geo34,Wybrane kolekcje z rabatem -30%.
2023-04-03,Geo36,Wybrane kolekcje z rabatem -30%.
2021-05-03,Geo39,Wybrane kolekcje z rabatem -30%.
2022-06-06,Geo5,Wybrane kolekcje z rabatem -30%.
2021-05-31,Geo5,Wybrane kolekcje z rabatem -30%.
2022-01-10,Geo0,Wydłużony czas na zwrot do 30 dni.
2022-01-31,Geo1,Wydłużony czas na zwrot do 30 dni.
2022-05-09,Geo1,Wydłużony czas na zwrot do 30 dni.
2023-02-20,Geo11,Wydłużony czas na zwrot do 30 dni.
2023-05-08,Geo11,Wydłużony czas na zwrot do 30 dni.
2023-02-27,Geo11,Wydłużony czas na zwrot do 30 dni.
2023-01-16,Geo11,Wydłużony czas na zwrot do 30 dni.
2021-09-13,Geo13,Wydłużony czas na zwrot do 30 dni.
2023-03-06,Geo14,Wydłużony czas na zwrot do 30 dni.
2023-08-21,Geo14,Wydłużony czas na zwrot do 30 dni.
2021-08-23,Geo15,Wydłużony czas na zwrot do 30 dni.
2022-06-20,Geo15,Wydłużony czas na zwrot do 30 dni.
2022-10-03,Geo16,Wydłużony czas na zwrot do 30 dni.
2021-11-15,Geo16,Wydłużony czas na zwrot do 30 dni.
2022-10-10,Geo16,Wydłużony czas na zwrot do 30 dni.
2022-11-14,Geo16,Wydłużony czas na zwrot do 30 dni.
2022-10-03,Geo17,Wydłużony czas na zwrot do 30 dni.
2022-05-30,Geo18,Wydłużony czas na zwrot do 30 dni.
2022-05-09,Geo20,Wydłużony czas na zwrot do 30 dni.
2023-09-04,Geo20,Wydłużony czas na zwrot do 30 dni.
2021-10-18,Geo22,Wydłużony czas na zwrot do 30 dni.
2022-07-18,Geo22,Wydłużony czas na zwrot do 30 dni.
2023-09-11,Geo22,Wydłużony czas na zwrot do 30 dni.
2023-04-17,Geo24,Wydłużony czas na zwrot do 30 dni.
2022-08-15,Geo25,Wydłużony czas na zwrot do 30 dni.
2022-03-28,Geo26,Wydłużony czas na zwrot do 30 dni.
2023-02-13,Geo27,Wydłużony czas na zwrot do 30 dni.
2022-08-15,Geo29,Wydłużony czas na zwrot do 30 dni.
2022-08-15,Geo3,Wydłużony czas na zwrot do 30 dni.
2023-07-10,Geo30,Wydłużony czas na zwrot do 30 dni.
2021-11-08,Geo30,Wydłużony czas na zwrot do 30 dni.
2021-06-28,Geo31,Wydłużony czas na zwrot do 30 dni.
2023-02-20,Geo32,Wydłużony czas na zwrot do 30 dni.
2021-11-15,Geo32,Wydłużony czas na zwrot do 30 dni.
2021-12-13,Geo34,Wydłużony czas na zwrot do 30 dni.
2022-10-31,Geo36,Wydłużony czas na zwrot do 30 dni.
2023-09-18,Geo36,Wydłużony czas na zwrot do 30 dni.
2023-06-05,Geo39,Wydłużony czas na zwrot do 30 dni.
2022-03-14,Geo6,Wydłużony czas na zwrot do 30 dni.
2022-12-12,Geo6,Wydłużony czas na zwrot do 30 dni.
2021-03-22,Geo11,Wyprzedaż międzysezonowa: wszystko -33%.
2023-01-02,Geo3,Wyprzedaż międzysezonowa: wszystko -33%.
2021-10-11,Geo32,Wyprzedaż międzysezonowa: wszystko -33%.
2023-08-07,Geo13,Wyprzedaż sezonowa ze stałym rabatem -35% na wszystko.
2023-12-11,Geo21,Wyprzedaż: wszystko -30%.
2023-09-11,Geo14,Zestaw produktów z rabatem -15% taniej niż osobno.
2024-01-15,Geo18,Zestaw produktów z rabatem -15% taniej niż osobno.
2022-10-31,Geo19,Zestaw produktów z rabatem -15% taniej niż osobno.
2023-05-08,Geo19,Zestaw produktów z rabatem -15% taniej niż osobno.
2021-09-27,Geo21,Zestaw produktów z rabatem -15% taniej niż osobno.
2023-01-09,Geo21,Zestaw produktów z rabatem -15% taniej niż osobno.
2023-08-21,Geo23,Zestaw produktów z rabatem -15% taniej niż osobno.
2022-08-29,Geo24,Zestaw produktów z rabatem -15% taniej niż osobno.
2021-08-09,Geo24,Zestaw produktów z rabatem -15% taniej niż osobno.
2021-11-08,Geo24,Zestaw produktów z rabatem -15% taniej niż osobno.
2022-08-22,Geo25,Zestaw produktów z rabatem -15% taniej niż osobno.
2022-09-26,Geo26,Zestaw produktów z rabatem -15% taniej niż osobno.
2021-12-27,Geo27,Zestaw produktów z rabatem -15% taniej niż osobno.
2023-08-28,Geo27,Zestaw produktów z rabatem -15% taniej niż osobno.
2023-12-18,Geo28,Zestaw produktów z rabatem -15% taniej niż osobno.
2022-03-07,Geo29,Zestaw produktów z rabatem -15% taniej niż osobno.
2023-05-15,Geo29,Zestaw produktów z rabatem -15% taniej niż osobno.
2022-09-26,Geo29,Zestaw produktów z rabatem -15% taniej niż osobno.
2022-12-12,Geo30,Zestaw produktów z rabatem -15% taniej niż osobno.
2022-10-17,Geo31,Zestaw produktów z rabatem -15% taniej niż osobno.
2021-02-08,Geo31,Zestaw produktów z rabatem -15% taniej niż osobno.
2023-01-02,Geo33,Zestaw produktów z rabatem -15% taniej niż osobno.
2021-05-03,Geo35,Zestaw produktów z rabatem -15% taniej niż osobno.
2023-06-26,Geo36,Zestaw produktów z rabatem -15% taniej niż osobno.
2021-03-08,Geo38,Zestaw produktów z rabatem -15% taniej niż osobno.
2023-08-07,Geo38,Zestaw produktów z rabatem -15% taniej niż osobno.
2022-08-15,Geo39,Zestaw produktów z rabatem -15% taniej niż osobno.
2021-12-13,Geo5,Zestaw produktów z rabatem -15% taniej niż osobno.
2022-08-08,Geo8,Zestaw produktów z rabatem -15% taniej niż osobno.
2023-08-28,Geo0,Zniżka -10% na produkty z wybranej podkategorii.
2021-06-14,Geo1,Zniżka -10% na produkty z wybranej podkategorii.
2023-06-12,Geo11,Zniżka -10% na produkty z wybranej podkategorii.
2022-10-24,Geo12,Zniżka -10% na produkty z wybranej podkategorii.
2022-12-26,Geo13,Zniżka -10% na produkty z wybranej podkategorii.
2022-10-03,Geo13,Zniżka -10% na produkty z wybranej podkategorii.
2022-08-08,Geo13,Zniżka -10% na produkty z wybranej podkategorii.
2022-09-26,Geo13,Zniżka -10% na produkty z wybranej podkategorii.
